Unnamed: 0,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell,x,y
5494,12/11/2018,3780184,SKU_0004,5,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5495,12/11/2018,3780998,SKU_0154,3,REF_SKU_0154,LOC_SKU_0154,4,20,"[20.0, 41.0]",A2041,20.0,41.0
5496,12/11/2018,3780028,SKU_0030,2,REF_SKU_0030,LOC_SKU_0030,2,10,"[10.0, 23.1]",A1023,10.0,23.1
5497,12/11/2018,3780962,SKU_0004,1,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5498,12/11/2018,3780550,SKU_0034,1,REF_SKU_0034,LOC_SKU_0034,5,10,"[25.0, 22.8]",A2523,25.0,22.8
5499,12/11/2018,3780119,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5500,12/11/2018,3780293,SKU_0051,2,REF_SKU_0051,LOC_SKU_0051,5,24,"[25.0, 48.7]",A2549,25.0,48.7
5501,12/11/2018,3780371,SKU_0009,2,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
5502,12/11/2018,3780244,SKU_0095,5,REF_SKU_0095,LOC_SKU_0095,4,0,"[20.0, 6.2]",A2006,20.0,6.2
5503,12/11/2018,3780580,SKU_0325,5,REF_SKU_0325,LOC_SKU_0325,1,24,"[5.0, 47.8]",A0548,5.0,47.8
5504,12/11/2018,3780726,SKU_0250,4,REF_SKU_0250,LOC_SKU_0250,1,24,"[5.0, 47.7]",A0548,5.0,47.7
5505,12/11/2018,3780218,SKU_0215,4,REF_SKU_0215,LOC_SKU_0215,5,24,"[25.0, 48.6]",A2549,25.0,48.6
5506,12/11/2018,3780177,SKU_0010,5,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
5507,12/11/2018,3780299,SKU_0004,3,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5508,12/11/2018,3780676,SKU_0008,4,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
5509,12/11/2018,3780058,SKU_0036,5,REF_SKU_0036,LOC_SKU_0036,8,9,"[40.0, 21.4]",A4021,40.0,21.4
5510,12/11/2018,3780269,SKU_0172,2,REF_SKU_0172,LOC_SKU_0172,3,20,"[15.0, 40.9]",A1541,15.0,40.9
5511,12/11/2018,3780308,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
5512,12/11/2018,3780570,SKU_0233,3,REF_SKU_0233,LOC_SKU_0233,9,14,"[45.0, 30.1]",A4530,45.0,30.1
5513,12/11/2018,3780288,SKU_0096,1,REF_SKU_0096,LOC_SKU_0096,3,20,"[15.0, 41.5]",A1542,15.0,41.5
5514,12/11/2018,3780977,SKU_0408,2,REF_SKU_0408,LOC_SKU_0408,6,1,"[30.0, 7.6]",A3008,30.0,7.6
5515,12/11/2018,3780105,SKU_0167,3,REF_SKU_0167,LOC_SKU_0167,6,1,"[30.0, 7.8]",A3008,30.0,7.8
5516,12/11/2018,3780228,SKU_0002,3,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
5517,12/11/2018,3780247,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5518,12/11/2018,3780700,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5519,12/11/2018,3780494,SKU_0003,3,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
5520,12/11/2018,3780083,SKU_0021,1,REF_SKU_0021,LOC_SKU_0021,10,2,"[50.0, 9.8]",A5010,50.0,9.8
5521,12/11/2018,3780186,SKU_0088,4,REF_SKU_0088,LOC_SKU_0088,8,6,"[40.0, 16.1]",A4016,40.0,16.1
5522,12/11/2018,3780252,SKU_0197,2,REF_SKU_0197,LOC_SKU_0197,10,13,"[50.0, 27.8]",A5028,50.0,27.8
5523,12/11/2018,3780355,SKU_0022,3,REF_SKU_0022,LOC_SKU_0022,4,6,"[20.0, 16.2]",A2016,20.0,16.2
5524,12/11/2018,3780750,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5525,12/11/2018,3780872,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5526,12/11/2018,3780696,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5527,12/11/2018,3780796,SKU_0004,5,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5528,12/11/2018,3780897,SKU_0010,5,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
5529,12/11/2018,3780938,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5530,12/11/2018,3780210,SKU_0004,2,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5531,12/11/2018,3780816,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5532,12/11/2018,3780808,SKU_0026,1,REF_SKU_0026,LOC_SKU_0026,8,19,"[40.0, 39.1]",A4039,40.0,39.1
5533,12/11/2018,3780609,SKU_0008,5,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
5534,12/11/2018,3780447,SKU_0009,1,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
5535,12/11/2018,3780460,SKU_0006,3,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
5536,12/11/2018,3780968,SKU_0329,4,REF_SKU_0329,LOC_SKU_0329,2,16,"[10.0, 33.1]",A1033,10.0,33.1
5537,12/11/2018,3780472,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
5538,12/11/2018,3780720,SKU_0011,4,REF_SKU_0011,LOC_SKU_0011,10,13,"[50.0, 28.9]",A5029,50.0,28.9
5539,12/11/2018,3780370,SKU_0051,2,REF_SKU_0051,LOC_SKU_0051,5,24,"[25.0, 48.7]",A2549,25.0,48.7
5540,12/11/2018,3780900,SKU_0014,5,REF_SKU_0014,LOC_SKU_0014,3,10,"[15.0, 22.5]",A1522,15.0,22.5
5541,12/11/2018,3780934,SKU_0257,1,REF_SKU_0257,LOC_SKU_0257,2,12,"[10.0, 26.4]",A1026,10.0,26.4
5542,12/11/2018,3780492,SKU_0004,4,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5543,12/11/2018,3780923,SKU_0008,2,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
5544,12/11/2018,3780137,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5545,12/11/2018,3780367,SKU_0020,2,REF_SKU_0020,LOC_SKU_0020,2,10,"[10.0, 22.7]",A1023,10.0,22.7
5546,12/11/2018,3780912,SKU_0003,1,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
5547,12/11/2018,3780184,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5548,12/11/2018,3780588,SKU_0013,2,REF_SKU_0013,LOC_SKU_0013,10,1,"[50.0, 7.6]",A5008,50.0,7.6
5549,12/11/2018,3780287,SKU_0012,3,REF_SKU_0012,LOC_SKU_0012,9,7,"[45.0, 18.5]",A4518,45.0,18.5
5550,12/11/2018,3780472,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5551,12/11/2018,3780375,SKU_0038,5,REF_SKU_0038,LOC_SKU_0038,1,0,"[5.0, 6.2]",A0506,5.0,6.2
5552,12/11/2018,3780654,SKU_0022,5,REF_SKU_0022,LOC_SKU_0022,4,6,"[20.0, 16.2]",A2016,20.0,16.2
5553,12/11/2018,3780749,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5554,12/11/2018,3780537,SKU_0008,3,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
5555,12/11/2018,3780511,SKU_0045,1,REF_SKU_0045,LOC_SKU_0045,7,21,"[35.0, 43.3]",A3543,35.0,43.3
5556,12/11/2018,3780802,SKU_0012,3,REF_SKU_0012,LOC_SKU_0012,9,7,"[45.0, 18.5]",A4518,45.0,18.5
5557,12/11/2018,3780579,SKU_0005,3,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
5558,12/11/2018,3780250,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
5559,12/11/2018,3780920,SKU_0020,4,REF_SKU_0020,LOC_SKU_0020,2,10,"[10.0, 22.7]",A1023,10.0,22.7
5560,12/11/2018,3780510,SKU_0282,4,REF_SKU_0282,LOC_SKU_0282,6,1,"[30.0, 6.9]",A3007,30.0,6.9
5561,12/11/2018,3780630,SKU_0031,2,REF_SKU_0031,LOC_SKU_0031,4,15,"[20.0, 32.1]",A2032,20.0,32.1
5562,12/11/2018,3780073,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5563,12/11/2018,3780282,SKU_0007,2,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
5564,12/11/2018,3780916,SKU_0183,5,REF_SKU_0183,LOC_SKU_0183,7,16,"[35.0, 34.7]",A3535,35.0,34.7
5565,12/11/2018,3780960,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5566,12/11/2018,3780360,SKU_0450,2,REF_SKU_0450,LOC_SKU_0450,5,23,"[25.0, 46.6]",A2547,25.0,46.6
5567,12/11/2018,3780010,SKU_0309,5,REF_SKU_0309,LOC_SKU_0309,2,9,"[10.0, 21.4]",A1021,10.0,21.4
5568,12/11/2018,3780211,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5569,12/11/2018,3780835,SKU_0268,5,REF_SKU_0268,LOC_SKU_0268,5,6,"[25.0, 16.8]",A2517,25.0,16.8
5570,12/11/2018,3780152,SKU_0004,1,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5571,12/11/2018,3780005,SKU_0123,2,REF_SKU_0123,LOC_SKU_0123,8,16,"[40.0, 34.4]",A4034,40.0,34.4
5572,12/11/2018,3780195,SKU_0006,2,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
5573,12/11/2018,3780954,SKU_0007,4,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
5574,12/11/2018,3780283,SKU_0024,3,REF_SKU_0024,LOC_SKU_0024,8,1,"[40.0, 7.0]",A4007,40.0,7.0
5575,12/11/2018,3780464,SKU_0069,5,REF_SKU_0069,LOC_SKU_0069,9,20,"[45.0, 41.9]",A4542,45.0,41.9
5576,12/11/2018,3780113,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5577,12/11/2018,3780271,SKU_0018,1,REF_SKU_0018,LOC_SKU_0018,7,0,"[35.0, 6.1]",A3506,35.0,6.1
5578,12/11/2018,3780163,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5579,12/11/2018,3780460,SKU_0004,1,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5580,12/11/2018,3780105,SKU_0004,1,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5581,12/11/2018,3780693,SKU_0008,1,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
5582,12/11/2018,3780556,SKU_0003,5,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
5583,12/11/2018,3780282,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5584,12/11/2018,3780687,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5585,12/11/2018,3780162,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5586,12/11/2018,3780983,SKU_0008,3,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
5587,12/11/2018,3780351,SKU_0325,3,REF_SKU_0325,LOC_SKU_0325,1,24,"[5.0, 47.8]",A0548,5.0,47.8
5588,12/11/2018,3780434,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5589,12/11/2018,3780852,SKU_0301,5,REF_SKU_0301,LOC_SKU_0301,5,25,"[25.0, 49.9]",A2550,25.0,49.9
5590,12/11/2018,3780140,SKU_0050,5,REF_SKU_0050,LOC_SKU_0050,3,12,"[15.0, 26.5]",A1526,15.0,26.5
5591,12/11/2018,3780471,SKU_0025,1,REF_SKU_0025,LOC_SKU_0025,1,6,"[5.0, 17.0]",A0517,5.0,17.0
5592,12/11/2018,3780132,SKU_0026,2,REF_SKU_0026,LOC_SKU_0026,8,19,"[40.0, 39.1]",A4039,40.0,39.1
5593,12/11/2018,3780087,SKU_0106,3,REF_SKU_0106,LOC_SKU_0106,2,25,"[10.0, 49.8]",A1050,10.0,49.8
5594,12/11/2018,3780688,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5595,12/11/2018,3780183,SKU_0010,2,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
5596,12/11/2018,3780368,SKU_0038,5,REF_SKU_0038,LOC_SKU_0038,1,0,"[5.0, 6.2]",A0506,5.0,6.2
5597,12/11/2018,3780129,SKU_0017,1,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
5598,12/11/2018,3780246,SKU_0111,3,REF_SKU_0111,LOC_SKU_0111,6,19,"[30.0, 40.2]",A3040,30.0,40.2
5599,12/11/2018,3780601,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5600,12/11/2018,3780578,SKU_0036,5,REF_SKU_0036,LOC_SKU_0036,8,9,"[40.0, 21.4]",A4021,40.0,21.4
5601,12/11/2018,3780670,SKU_0012,1,REF_SKU_0012,LOC_SKU_0012,9,7,"[45.0, 18.5]",A4518,45.0,18.5
5602,12/11/2018,3780899,SKU_0004,3,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5603,12/11/2018,3780378,SKU_0004,1,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5604,12/11/2018,3780149,SKU_0022,3,REF_SKU_0022,LOC_SKU_0022,4,6,"[20.0, 16.2]",A2016,20.0,16.2
5605,12/11/2018,3780985,SKU_0183,1,REF_SKU_0183,LOC_SKU_0183,7,16,"[35.0, 34.7]",A3535,35.0,34.7
5606,12/11/2018,3780852,SKU_0009,1,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
5607,12/11/2018,3780433,SKU_0104,3,REF_SKU_0104,LOC_SKU_0104,10,25,"[50.0, 49.2]",A5049,50.0,49.2
5608,12/11/2018,3780628,SKU_0005,1,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
5609,12/11/2018,3780726,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5610,12/11/2018,3780469,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5611,12/11/2018,3780446,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5612,12/11/2018,3780481,SKU_0004,4,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5613,12/11/2018,3780884,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
5614,12/11/2018,3780294,SKU_0045,4,REF_SKU_0045,LOC_SKU_0045,7,21,"[35.0, 43.3]",A3543,35.0,43.3
5615,12/11/2018,3780765,SKU_0054,1,REF_SKU_0054,LOC_SKU_0054,7,1,"[35.0, 7.3]",A3507,35.0,7.3
5616,12/11/2018,3780143,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5617,12/11/2018,3780250,SKU_0002,3,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
5618,12/11/2018,3780878,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
5619,12/11/2018,3780948,SKU_0013,4,REF_SKU_0013,LOC_SKU_0013,10,1,"[50.0, 7.6]",A5008,50.0,7.6
5620,12/11/2018,3780975,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5621,12/11/2018,3780302,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5622,12/11/2018,3780025,SKU_0294,4,REF_SKU_0294,LOC_SKU_0294,10,9,"[50.0, 22.4]",A5022,50.0,22.4
5623,12/11/2018,3780789,SKU_0088,3,REF_SKU_0088,LOC_SKU_0088,8,6,"[40.0, 16.1]",A4016,40.0,16.1
5624,12/11/2018,3780984,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5625,12/11/2018,3780889,SKU_0005,1,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
5626,12/11/2018,3780890,SKU_0004,5,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5627,12/11/2018,3780901,SKU_0079,5,REF_SKU_0079,LOC_SKU_0079,7,12,"[35.0, 27.6]",A3528,35.0,27.6
5628,12/11/2018,3780070,SKU_0010,4,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
5629,12/11/2018,3780625,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5630,12/11/2018,3780875,SKU_0052,3,REF_SKU_0052,LOC_SKU_0052,3,19,"[15.0, 39.4]",A1539,15.0,39.4
5631,12/11/2018,3780112,SKU_0005,5,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
5632,12/11/2018,3780364,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
5633,12/11/2018,3780303,SKU_0004,3,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5634,12/11/2018,3780471,SKU_0009,3,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
5635,12/11/2018,3780964,SKU_0004,5,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5636,12/11/2018,3780091,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
5637,12/11/2018,3780530,SKU_0005,5,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
5638,12/11/2018,3780661,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5639,12/11/2018,3780988,SKU_0068,1,REF_SKU_0068,LOC_SKU_0068,1,7,"[5.0, 17.6]",A0518,5.0,17.6
5640,12/11/2018,3780739,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5641,12/11/2018,3780726,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5642,12/11/2018,3780872,SKU_0028,1,REF_SKU_0028,LOC_SKU_0028,4,5,"[20.0, 13.7]",A2014,20.0,13.7
5643,12/11/2018,3780663,SKU_0069,2,REF_SKU_0069,LOC_SKU_0069,9,20,"[45.0, 41.9]",A4542,45.0,41.9
5644,12/11/2018,3780192,SKU_0095,1,REF_SKU_0095,LOC_SKU_0095,4,0,"[20.0, 6.2]",A2006,20.0,6.2
5645,12/11/2018,3780963,SKU_0009,5,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
5646,12/11/2018,3780552,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
5647,12/11/2018,3780242,SKU_0052,1,REF_SKU_0052,LOC_SKU_0052,3,19,"[15.0, 39.4]",A1539,15.0,39.4
5648,12/11/2018,3780138,SKU_0039,5,REF_SKU_0039,LOC_SKU_0039,9,19,"[45.0, 39.9]",A4540,45.0,39.9
5649,12/11/2018,3780345,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
5650,12/11/2018,3780180,SKU_0204,2,REF_SKU_0204,LOC_SKU_0204,3,21,"[15.0, 42.0]",A1542,15.0,42.0
5651,12/11/2018,3780712,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5652,12/11/2018,3780503,SKU_0424,5,REF_SKU_0424,LOC_SKU_0424,6,8,"[30.0, 20.3]",A3020,30.0,20.3
5653,12/11/2018,3780203,SKU_0140,4,REF_SKU_0140,LOC_SKU_0140,5,5,"[25.0, 14.0]",A2514,25.0,14.0
5654,12/11/2018,3780573,SKU_0035,3,REF_SKU_0035,LOC_SKU_0035,2,13,"[10.0, 29.5]",A1030,10.0,29.5
5655,12/11/2018,3780192,SKU_0281,3,REF_SKU_0281,LOC_SKU_0281,5,24,"[25.0, 48.9]",A2549,25.0,48.9
5656,12/11/2018,3780005,SKU_0046,4,REF_SKU_0046,LOC_SKU_0046,2,2,"[10.0, 9.7]",A1010,10.0,9.7
5657,12/11/2018,3780890,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5658,12/11/2018,3780237,SKU_0007,2,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
5659,12/11/2018,3780693,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5660,12/11/2018,3780311,SKU_0005,1,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
5661,12/11/2018,3780549,SKU_0053,4,REF_SKU_0053,LOC_SKU_0053,10,6,"[50.0, 16.0]",A5016,50.0,16.0
5662,12/11/2018,3780056,SKU_0005,2,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
5663,12/11/2018,3780443,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
5664,12/11/2018,3780237,SKU_0018,2,REF_SKU_0018,LOC_SKU_0018,7,0,"[35.0, 6.1]",A3506,35.0,6.1
5665,12/11/2018,3780870,SKU_0155,4,REF_SKU_0155,LOC_SKU_0155,1,2,"[5.0, 8.7]",A0509,5.0,8.7
5666,12/11/2018,3780861,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5667,12/11/2018,3780197,SKU_0005,5,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
5668,12/11/2018,3780585,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5669,12/11/2018,3780571,SKU_0038,2,REF_SKU_0038,LOC_SKU_0038,1,0,"[5.0, 6.2]",A0506,5.0,6.2
5670,12/11/2018,3780752,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5671,12/11/2018,3780514,SKU_0030,2,REF_SKU_0030,LOC_SKU_0030,2,10,"[10.0, 23.1]",A1023,10.0,23.1
5672,12/11/2018,3780449,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
5673,12/11/2018,3780360,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
5674,12/11/2018,3780700,SKU_0275,3,REF_SKU_0275,LOC_SKU_0275,10,24,"[50.0, 47.8]",A5048,50.0,47.8
5675,12/11/2018,3780819,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5676,12/11/2018,3780030,SKU_0006,1,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
5677,12/11/2018,3780779,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5678,12/11/2018,3780988,SKU_0009,4,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
5679,12/11/2018,3780108,SKU_0010,4,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
5680,12/11/2018,3780844,SKU_0003,5,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
5681,12/11/2018,3780935,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
5682,12/11/2018,3780602,SKU_0004,1,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
5683,12/11/2018,3780717,SKU_0032,5,REF_SKU_0032,LOC_SKU_0032,8,14,"[40.0, 30.9]",A4031,40.0,30.9
5684,12/11/2018,3780891,SKU_0074,3,REF_SKU_0074,LOC_SKU_0074,8,24,"[40.0, 47.5]",A4048,40.0,47.5
5685,12/11/2018,3780968,SKU_0012,2,REF_SKU_0012,LOC_SKU_0012,9,7,"[45.0, 18.5]",A4518,45.0,18.5
5686,12/11/2018,3780959,SKU_0018,2,REF_SKU_0018,LOC_SKU_0018,7,0,"[35.0, 6.1]",A3506,35.0,6.1
